n_contigs	contig_bp	gap_pct	ctg_N50	ctg_L50	ctg_N90	ctg_L90	ctg_max	gc_avg	gc_std	filename
207	543622	0.000	41	3038	159	1248	32740	0.33555	0.04633	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_131.fa
138	1324588	0.000	11	21496	79	3592	170481	0.42034	0.02803	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_132.fa
50	110513	0.000	8	2446	40	1142	29902	0.36777	0.05113	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_133.fa
2	2408	0.000	1	1271	2	1137	1271	0.54983	0.02225	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_134.fa
89	143158	0.000	32	1584	76	1096	5169	0.50106	0.03498	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_135.fa
702	2124614	0.000	179	3901	532	1510	20897	0.41870	0.01912	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_136.fa
16	32492	0.000	4	2892	13	1111	8041	0.36926	0.05828	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_137.fa
191	4261917	0.000	22	46723	108	9254	265305	0.54858	0.01840	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_138.fa
32	42811	0.000	13	1243	28	1047	3074	0.55444	0.05528	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_139.fa
157	378503	0.000	35	2847	122	1169	16140	0.47087	0.02642	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_13.fa
911	4733278	0.000	190	6093	664	2591	52980	0.64502	0.04574	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_140.fa
2	2226	0.000	1	1195	2	1031	1195	0.41195	0.00200	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_141.fa
1047	5201409	0.000	241	5818	783	2537	81249	0.51145	0.02928	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_142.fa
280	3666201	0.000	56	19599	183	6489	65023	0.58952	0.02690	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_143.fa
1198	1990051	0.000	423	1671	1012	1115	6634	0.35079	0.01843	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_144.fa
6	17259	0.000	1	9573	5	1411	9573	0.39266	0.02443	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_145.fa
5	7237	0.000	3	1515	5	1006	1852	0.65400	0.01623	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_146.fa
270	1712047	0.000	71	7683	202	3329	35579	0.22014	0.03129	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_147.fa
735	5112638	0.000	100	9615	500	2919	85077	0.25621	0.03120	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_148.fa
497	2101599	0.000	109	5378	357	1940	59434	0.35167	0.01753	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_149.fa
107	2445947	0.000	12	54449	54	8297	305369	0.56313	0.02379	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_14.fa
9	13251	0.000	4	1613	8	1124	2256	0.54162	0.04662	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_150.fa
28	42598	0.000	10	1367	24	1070	4329	0.31018	0.04706	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_151.fa
25	54779	0.000	6	2422	20	1217	7627	0.49603	0.04113	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_152.fa
44	484615	0.000	7	30083	21	5869	46346	0.52124	0.03294	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_153.fa
23	83043	0.000	3	4283	16	1351	32994	0.48859	0.03749	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_154.fa
529	1254691	0.000	129	2685	418	1225	20040	0.47723	0.03422	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_155.fa
1	33595	0.000	1	33595	1	33595	33595	0.37961	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_156.fa
29	36512	0.000	13	1260	26	1014	1711	0.67701	0.04994	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_157.fa
299	2377740	0.000	43	14070	187	3281	85999	0.45368	0.02564	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_158.fa
112	3179141	0.000	16	56518	57	13388	219288	0.41918	0.01999	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_159.fa
1603	2424090	0.000	590	1476	1369	1072	7033	0.50251	0.02436	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_15.fa
1	14208	0.000	1	14208	1	14208	14208	0.43138	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_160.fa
471	23091723	0.000	81	84573	270	22474	321809	0.70541	0.01851	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_161.fa
6	10510	0.000	3	2074	6	1091	2476	0.49629	0.02219	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_162.fa
4	4777	0.000	2	1170	4	1005	1566	0.51266	0.06784	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_163.fa
106	902670	0.000	8	32030	59	2988	127354	0.43028	0.03088	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_164.fa
430	3924855	0.000	44	19891	250	3300	187242	0.33372	0.02605	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_165.fa
1	1116	0.000	1	1116	1	1116	1116	0.40054	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_166.fa
795	1285880	0.000	266	1505	673	1084	51519	0.55091	0.05299	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_167.fa
144	995520	0.000	27	12065	90	2901	30890	0.38418	0.03626	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_168.fa
4	6050	0.000	2	1450	4	1055	2459	0.56446	0.04551	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_169.fa
33	212298	0.000	2	54215	19	2307	54646	0.35221	0.03000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_16.fa
218	1146728	0.000	21	8460	136	1878	164956	0.42443	0.04081	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_170.fa
1	1043	0.000	1	1043	1	1043	1043	0.57526	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_171.fa
697	2312700	0.000	139	4695	504	1469	24454	0.64843	0.02442	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_172.fa
67	2719643	0.000	10	97252	33	18921	291193	0.35894	0.01273	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_173.fa
164	1547231	0.000	20	17365	101	3911	90308	0.37859	0.03514	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_174.fa
30	232255	0.000	4	26934	15	3253	43357	0.40603	0.02895	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_175.fa
67	137753	0.000	18	2095	55	1186	13961	0.51895	0.05453	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_176.fa
170	4532934	0.000	26	58126	96	12581	171481	0.62750	0.02481	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_177.fa
302	724336	0.000	69	2747	237	1213	30053	0.44507	0.04115	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_178.fa
1507	3137292	0.000	475	2232	1225	1225	9584	0.53882	0.02776	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_179.fa
302	2745675	0.000	32	20613	185	3484	112167	0.37457	0.02939	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_17.fa
1070	1705235	0.000	383	1574	908	1090	13702	0.29172	0.03458	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_180.fa
1	1129	0.000	1	1129	1	1129	1129	0.50576	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_181.fa
152	1126324	0.000	12	23437	87	2474	191429	0.34615	0.04482	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_182.fa
343	1275783	0.000	60	5181	247	1610	31261	0.43801	0.04539	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_183.fa
44	3488550	0.000	8	144592	25	45277	397048	0.41151	0.02030	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_184.fa
486	3530354	0.000	83	10959	334	3157	65866	0.49962	0.03562	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_185.fa
372	722188	0.000	101	1947	304	1119	10947	0.39823	0.05703	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_186.fa
407	2839083	0.000	36	17003	237	2421	84968	0.47431	0.03959	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_187.fa
973	6469934	0.000	175	8167	697	3086	146948	0.41090	0.01784	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_188.fa
16	35892	0.000	4	2411	13	1093	9704	0.36354	0.02339	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_189.fa
1	1198	0.000	1	1198	1	1198	1198	0.48664	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_18.fa
39	97110	0.000	9	2830	31	1302	10912	0.55590	0.02689	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_190.fa
244	925854	0.000	36	5086	171	1578	38965	0.62936	0.03326	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_191.fa
146	2900157	0.000	17	44847	73	8318	153859	0.65065	0.04056	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_192.fa
301	2969873	0.000	23	23267	178	3537	270348	0.31605	0.02620	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_193.fa
5	7992	0.000	3	1413	5	1294	2190	0.44194	0.04176	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_194.fa
244	809898	0.000	35	3972	177	1410	38887	0.41421	0.03198	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_195.fa
47	135890	0.000	10	3191	36	1360	14755	0.52363	0.01773	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_196.fa
358	4233689	0.000	51	23581	211	4758	97946	0.31185	0.03569	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_197.fa
150	2288507	0.000	25	25868	95	6716	189672	0.29438	0.02795	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_198.fa
17	54879	0.000	4	4302	13	1298	12885	0.46049	0.02258	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_199.fa
29	83467	0.000	3	2921	22	1107	36874	0.39456	0.03056	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_19.fa
2866	5263986	0.000	885	1855	2371	1114	97092	0.39721	0.02508	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_1.fa
42	78357	0.000	10	1721	35	1077	12186	0.50110	0.04895	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_200.fa
10	16218	0.000	4	1483	9	1040	4225	0.47478	0.03037	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_201.fa
3133	5144312	0.000	1060	1604	2640	1089	16287	0.45831	0.04096	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_202.fa
1	1113	0.000	1	1113	1	1113	1113	0.47978	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_203.fa
526	1375329	0.000	149	3032	414	1413	13308	0.40200	0.02190	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_204.fa
813	2700171	0.000	143	4242	592	1477	37297	0.31724	0.02565	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_205.fa
7	10411	0.000	3	1549	7	1191	2193	0.61915	0.06770	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_206.fa
54	1051677	0.000	6	72615	27	6239	119892	0.30206	0.02661	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_207.fa
145	466179	0.000	26	3877	106	1415	37586	0.47546	0.04403	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_208.fa
16	24235	0.000	6	1443	14	1078	4209	0.37107	0.04058	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_209.fa
1317	1904610	0.000	482	1350	1131	1048	9901	0.46747	0.04985	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_20.fa
1086	1687869	0.000	388	1527	923	1070	7089	0.59404	0.04126	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_210.fa
65	91077	0.000	27	1366	57	1082	3070	0.36364	0.06827	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_211.fa
1	1006	0.000	1	1006	1	1006	1006	0.52386	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_212.fa
10	35103	0.000	2	4551	8	1486	16866	0.37604	0.02584	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_213.fa
63	155748	0.000	15	2394	50	1269	29791	0.40078	0.02333	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_214.fa
323	473315	0.000	122	1460	278	1071	5113	0.46054	0.03431	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_215.fa
7	267267	0.000	2	74399	4	33126	95172	0.54004	0.00691	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_216.fa
316	4471408	0.000	37	27643	179	5459	156531	0.44513	0.02746	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_217.fa
436	1017542	0.000	120	2582	347	1265	25985	0.30104	0.03312	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_218.fa
5	7576	0.000	2	1533	5	1053	2490	0.60705	0.01636	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_219.fa
6371	9967914	0.000	2240	1521	5417	1071	18822	0.34198	0.04056	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_21.fa
142	262201	0.000	47	1815	118	1186	6294	0.42638	0.03891	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_220.fa
381	4539564	0.000	66	19087	247	4959	98821	0.24984	0.02894	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_221.fa
28	52411	0.000	8	1592	23	1078	8375	0.53964	0.04585	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_222.fa
2	2967	0.000	1	1714	2	1253	1714	0.47961	0.02200	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_223.fa
407	741047	0.000	129	1783	338	1128	11286	0.53229	0.02000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_224.fa
2	2619	0.000	1	1366	2	1253	1366	0.44483	0.02625	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_225.fa
10	21436	0.000	4	2421	9	1154	4590	0.45526	0.01320	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_226.fa
948	1699364	0.000	313	1845	789	1135	7490	0.36418	0.02460	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_227.fa
32	87842	0.000	6	3506	25	1159	22154	0.42527	0.02934	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_228.fa
563	2175497	0.000	147	4493	433	2059	34989	0.44207	0.01499	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_229.fa
3691	41544382	0.000	978	13496	2780	6030	92516	0.70006	0.02723	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_22.fa
167	1506233	0.000	23	17690	95	3863	77563	0.48677	0.04499	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_230.fa
263	2755474	0.000	33	22534	149	4300	141216	0.50108	0.03713	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_231.fa
251	1243029	0.000	53	7386	169	2158	31305	0.60465	0.02023	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_232.fa
13	19166	0.000	5	1450	12	1064	2516	0.57487	0.04447	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_233.fa
1550	3477401	0.000	367	2328	1230	1173	42500	0.38468	0.04015	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_234.fa
3	3659	0.000	2	1029	3	1012	1618	0.50287	0.02024	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_235.fa
1609	2656288	0.000	522	1580	1355	1075	15106	0.58211	0.04787	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_236.fa
239	1365198	0.000	23	9878	148	2038	103753	0.44505	0.03920	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_237.fa
3	4688	0.000	2	1573	3	1312	1803	0.50853	0.03017	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_238.fa
2	2350	0.000	1	1244	2	1106	1244	0.29915	0.01975	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_239.fa
35	57141	0.000	12	1598	30	1078	4379	0.43216	0.03434	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_23.fa
382	929799	0.000	59	3079	295	1122	64781	0.69404	0.03917	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_240.fa
1440	2493489	0.000	491	1766	1207	1131	10944	0.34092	0.02553	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_241.fa
657	1416464	0.000	191	2406	531	1224	10118	0.37546	0.04324	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_242.fa
1705	30530187	0.000	304	28436	1108	7891	251315	0.72184	0.02493	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_243.fa
443	1048515	0.000	117	2643	351	1275	14273	0.46344	0.02126	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_244.fa
382	2507455	0.000	91	8336	277	3354	49197	0.37413	0.02108	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_245.fa
3298	6280890	0.000	1030	2020	2711	1144	19509	0.71421	0.04122	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_246.fa
492	5077548	0.000	84	16063	322	4300	100393	0.55202	0.02236	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_247.fa
100	3434187	0.000	11	88423	47	17117	385417	0.33277	0.02615	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_248.fa
170	4361109	0.000	23	59807	92	10014	203079	0.37748	0.01536	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_249.fa
133	1662154	0.000	16	27323	74	5336	128966	0.44605	0.03589	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_24.fa
4	17235	0.000	2	5471	3	2818	7786	0.50252	0.01024	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_25.fa
1262	16450516	0.000	187	19570	834	5570	447116	0.35286	0.03022	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_26.fa
7	9112	0.000	3	1462	7	1004	1699	0.74660	0.03638	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_27.fa
220	313490	0.000	86	1392	190	1071	6373	0.47113	0.04422	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_28.fa
63	139926	0.000	15	2522	50	1172	14356	0.41911	0.03761	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_29.fa
163	1165997	0.000	15	13713	100	2691	112826	0.34857	0.02392	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_2.fa
828	10771459	0.000	100	27091	508	5048	244317	0.40678	0.03266	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_30.fa
3981	6505042	0.000	1415	1628	3365	1110	42934	0.53210	0.03022	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_31.fa
562	8157541	0.000	70	26640	341	5798	155216	0.33765	0.03007	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_32.fa
67	1115054	0.000	8	35383	36	6197	109662	0.28775	0.04066	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_33.fa
251	1215217	0.000	42	7449	169	1948	41562	0.36770	0.03027	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_34.fa
2	2562	0.000	1	1546	2	1016	1546	0.53474	0.09025	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_35.fa
1186	5342573	0.000	246	6079	851	2107	43664	0.59282	0.03524	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_36.fa
204	3271443	0.000	29	32090	111	6867	126263	0.44098	0.02157	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_37.fa
1	41206	0.000	1	41206	1	41206	41206	0.61547	0.00000	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_38.fa
1891	8030191	0.000	529	4759	1467	2385	26830	0.52410	0.02643	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_39.fa
199	1589844	0.000	38	11090	138	3613	57883	0.32880	0.03995	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_3.fa
905	3053518	0.000	170	4406	656	1462	44268	0.37066	0.02549	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_40.fa
14	21993	0.000	6	1718	12	1143	2504	0.42413	0.03048	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_41.fa
188	1882302	0.000	21	28042	96	3795	91144	0.28891	0.01482	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_42.fa
860	3924206	0.000	157	6361	594	2037	66152	0.50685	0.04865	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_43.fa
24	150156	0.000	3	16425	14	2118	31686	0.49640	0.04298	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_44.fa
130	306280	0.000	39	2713	104	1315	9778	0.35009	0.03831	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_45.fa
3133	8532438	0.000	926	3154	2455	1509	25827	0.69490	0.04907	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_46.fa
92	141333	0.000	29	1274	79	1042	13103	0.57441	0.04857	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_47.fa
132	1522732	0.000	15	23825	72	4537	161290	0.37882	0.03389	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_48.fa
1244	2640457	0.000	367	2285	1003	1206	14192	0.46448	0.02017	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_49.fa
50	220764	0.000	10	7633	33	1834	18002	0.30475	0.03285	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_4.fa
97	355203	0.000	12	4914	68	1405	35608	0.42137	0.02627	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_50.fa
2808	4236223	0.000	1023	1457	2403	1068	20475	0.44035	0.03113	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_51.fa
33	2935053	0.000	4	202597	14	42982	599871	0.59565	0.03190	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_52.fa
169	580992	0.000	24	4657	122	1422	33210	0.39769	0.03547	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_53.fa
1053	8016778	0.000	212	10108	756	3645	64398	0.61176	0.04103	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_54.fa
34	1090411	0.000	7	64470	18	20814	106232	0.56308	0.01768	/srv/beegfs/scratch/users/s/saini7/MS2/NON_Comp_Bins/9m_NC_Bin_55.fa
