"MAG","classification","reason","lineage","lineage.scores","superkingdom","confidence","phylum","class","order","family","genus","species","Depth","category","n_contigs","contig_bp","gap_pct","ctg_N50","ctg_L50","ctg_N90","ctg_L90","ctg_max","gc_avg","gc_std","size_mbp","Dataset","Complete","Single","Duplicated","Fragmented","Missing","n_markers","Scores_bacteria_odb10","Scores_archaea_odb10","Scores_eukaryota_odb10"
"15mw_Bin_152-contigs","taxid assigned","based on 531/998 ORFs","1;131567;2","1.00;0.75;0.66","Bacteria","0.66","no support","no support","no support","no support","no support","no support","15mw","CB",195,707963,0,17,8795,133,1277,56093,0.30938,0.04641,0.707963,"bacteria_odb10","0.8","0.8","0.0","0.8","98.4","124","C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:124","C:0.5%[S:0.5%,D:0.0%],F:0.5%,M:99.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.4%,M:99.6%,n:255"
"15mw_Bin_153-contigs","taxid assigned","based on 610/1279 ORFs","1;131567;2;1224","1.00;0.99;0.55;0.32","Bacteria","0.55","Proteobacteria: 0.32","no support","no support","no support","no support","no support","15mw","CB",641,1714793,0,140,3158,491,1281,23285,0.38631,0.05087,1.714793,"archaea_odb10","1.5","1.5","0.0","0.0","98.5","194","C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:124","C:1.5%[S:1.5%,D:0.0%],F:0.0%,M:98.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_154-contigs","taxid assigned","based on 7159/7696 ORFs","1;131567;2;1783257;74201;414999","1.00;1.00;1.00;0.84;0.81;0.57","Bacteria","1.00","Verrucomicrobia: 0.81","Opitutae: 0.57","no support","no support","no support","no support","15mw","CB",1399,8424128,0,320,7718,1011,2996,52363,0.63091,0.0257,8.424128,"bacteria_odb10","57.2","41.9","15.3","19.4","23.4","124","C:57.2%[S:41.9%,D:15.3%],F:19.4%,M:23.4%,n:124","C:10.3%[S:8.2%,D:2.1%],F:5.7%,M:84.0%,n:194","C:2.0%[S:1.6%,D:0.4%],F:2.7%,M:95.3%,n:255"
"15mw_Bin_156-contigs","taxid assigned","based on 4128/4438 ORFs","1;131567;2;1224;1236;135618;2202198;2304002","1.00;1.00;0.99;0.92;0.86;0.81;0.52;0.52","Bacteria","0.99","Proteobacteria: 0.92","Gammaproteobacteria: 0.86","Methylococcales: 0.81",NA,NA,"Methylococcales bacterium: 0.52","15mw","CB",610,4410503,0,53,20260,323,2399,159712,0.39639,0.03672,4.410503,"gammaproteobacteria_odb10","96.2","94.8","1.4","1.1","2.7","366","C:95.1%[S:92.7%,D:2.4%],F:1.6%,M:3.3%,n:124","C:17.5%[S:17.0%,D:0.5%],F:7.2%,M:75.3%,n:194","C:2.8%[S:2.0%,D:0.8%],F:2.4%,M:94.8%,n:255"
"15mw_Bin_160-contigs","taxid assigned","based on 1555/6948 ORFs","1;131567;2","1.00;0.98;0.68","Bacteria","0.68","no support","no support","no support","no support","no support","no support","15mw","CB",897,6103636,0,208,8568,653,3423,73336,0.54486,0.05272,6.103636,"archaea_odb10","1.0","0.5","0.5","0.0","99.0","194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:124","C:1.0%[S:0.5%,D:0.5%],F:0.0%,M:99.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_161-contigs","taxid assigned","based on 13739/13986 ORFs","1;131567;2;1783272;201174;1760","1.00;1.00;1.00;0.96;0.92;0.78","Bacteria","1.00","Actinobacteria: 0.92","Actinomycetia: 0.78","no support","no support","no support","no support","15mw","CB",2657,11906339,0,224,9294,1712,1580,127163,0.45856,0.02285,11.906339,"bacteria_odb10","99.2","1.6","97.6","0.8","0.0","124","C:99.2%[S:1.6%,D:97.6%],F:0.8%,M:0.0%,n:124","C:20.6%[S:1.5%,D:19.1%],F:2.6%,M:76.8%,n:194","C:4.7%[S:0.4%,D:4.3%],F:2.0%,M:93.3%,n:255"
"15mw_Bin_167-contigs","taxid assigned","based on 3486/3945 ORFs","1;131567;2;203691;203692;136","1.00;1.00;0.98;0.63;0.34;0.30","Bacteria","0.98","Spirochaetes: 0.63","Spirochaetia: 0.34","Spirochaetales: 0.30","no support","no support","no support","15mw","CB",1172,3321749,0,329,3340,912,1512,15475,0.61284,0.03288,3.321749,"spirochaetales_odb10","45.5","45.2","0.3","9.9","44.6","345","C:40.3%[S:40.3%,D:0.0%],F:17.7%,M:42.0%,n:124","C:8.2%[S:8.2%,D:0.0%],F:5.2%,M:86.6%,n:194","C:1.6%[S:1.6%,D:0.0%],F:2.7%,M:95.7%,n:255"
"15mw_Bin_17-contigs","taxid assigned","based on 2228/3446 ORFs","1;131567;2","1.00;0.73;0.67","Bacteria","0.67","no support","no support","no support","no support","no support","no support","15mw","CB",985,2223655,0,243,2507,782,1178,44900,0.34559,0.04853,2.223655,"bacteria_odb10","20.2","20.2","0.0","12.1","67.7","124","C:20.2%[S:20.2%,D:0.0%],F:12.1%,M:67.7%,n:124","C:2.1%[S:2.1%,D:0.0%],F:2.1%,M:95.8%,n:194","C:0.8%[S:0.8%,D:0.0%],F:0.0%,M:99.2%,n:255"
"15mw_Bin_172-contigs","taxid assigned","based on 1982/2525 ORFs","1;131567;2;1783270;68336;976","1.00;0.94;0.92;0.40;0.40;0.37","Bacteria","0.92","Bacteroidetes: 0.37","no support","no support","no support","no support","no support","15mw","CB",639,2191504,0,100,4398,463,1507,62225,0.46539,0.05533,2.191504,"bacteria_odb10","28.2","25.8","2.4","12.1","59.7","124","C:28.2%[S:25.8%,D:2.4%],F:12.1%,M:59.7%,n:124","C:5.2%[S:5.2%,D:0.0%],F:2.6%,M:92.2%,n:194","C:0.8%[S:0.8%,D:0.0%],F:1.2%,M:98.0%,n:255"
"15mw_Bin_173-contigs","taxid assigned","based on 3978/4312 ORFs","1;131567;2;1224;28216","1.00;1.00;0.99;0.75;0.48","Bacteria","0.99","Proteobacteria: 0.75","Betaproteobacteria: 0.48","no support","no support","no support","no support","15mw","CB",184,4968753,0,30,48263,101,13321,213809,0.50834,0.08318,4.968753,"bacteria_odb10","98.4","45.2","53.2","0.8","0.8","124","C:98.4%[S:45.2%,D:53.2%],F:0.8%,M:0.8%,n:124","C:20.1%[S:13.9%,D:6.2%],F:3.1%,M:76.8%,n:194","C:5.1%[S:3.5%,D:1.6%],F:1.6%,M:93.3%,n:255"
"15mw_Bin_174-contigs","taxid assigned (1/2)","based on 489/1282 ORFs","1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126","1.00;0.99;0.53;0.50;0.49;0.49;0.44;0.43;0.43;0.40","Eukaryota","0.53","Chlorophyta: 0.49","Trebouxiophyceae: 0.44","Chlorellales: 0.43","Chlorellaceae: 0.43","no support","no support","15mw","CB",492,1138048,0,138,2523,391,1271,38684,0.68025,0.0554,1.138048,"eukaryota_odb10","1.2","1.2","0.0","0.4","98.4","255","C:1.6%[S:1.6%,D:0.0%],F:1.6%,M:96.8%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:1.2%[S:1.2%,D:0.0%],F:0.4%,M:98.4%,n:255"
"15mw_Bin_176-contigs","taxid assigned","based on 6647/7298 ORFs","1;131567;2;1224;1236;135618","1.00;0.99;0.98;0.65;0.35;0.32","Bacteria","0.98","Proteobacteria: 0.65","Gammaproteobacteria: 0.35","Methylococcales: 0.32","no support","no support","no support","15mw","CB",816,6821051,0,95,15376,463,3363,692186,0.42687,0.05568,6.821051,"bacteria_odb10","98.4","26.6","71.8","0.8","0.8","124","C:98.4%[S:26.6%,D:71.8%],F:0.8%,M:0.8%,n:124","C:21.7%[S:11.9%,D:9.8%],F:5.7%,M:72.6%,n:194","C:6.3%[S:3.9%,D:2.4%],F:1.6%,M:92.1%,n:255"
"15mw_Bin_180-contigs","taxid assigned","based on 3768/4049 ORFs","1;131567;2;1224;1236;135618;403","1.00;0.99;0.98;0.80;0.70;0.66;0.31","Bacteria","0.98","Proteobacteria: 0.80","Gammaproteobacteria: 0.70","Methylococcales: 0.66","Methylococcaceae: 0.31","no support","no support","15mw","CB",306,4187904,0,53,23568,185,6096,91530,0.41024,0.03387,4.187904,"gammaproteobacteria_odb10","97.2","94.5","2.7","1.4","1.4","366","C:97.6%[S:97.6%,D:0.0%],F:0.8%,M:1.6%,n:124","C:17.5%[S:17.5%,D:0.0%],F:6.2%,M:76.3%,n:194","C:4.7%[S:4.3%,D:0.4%],F:1.6%,M:93.7%,n:255"
"15mw_Bin_182-contigs","taxid assigned","based on 1821/3217 ORFs","1;131567;2","1.00;0.80;0.75","Bacteria","0.75","no support","no support","no support","no support","no support","no support","15mw","CB",201,2487720,0,17,46883,95,4191,142478,0.27992,0.03135,2.48772,"archaea_odb10","3.6","2.1","1.5","0.5","95.9","194","C:4.8%[S:3.2%,D:1.6%],F:4.8%,M:90.4%,n:124","C:3.6%[S:2.1%,D:1.5%],F:0.5%,M:95.9%,n:194","C:0.8%[S:0.8%,D:0.0%],F:0.0%,M:99.2%,n:255"
"15mw_Bin_183-contigs","taxid assigned","based on 684/744 ORFs","1;131567;2;1783272;201174;1760;52018;1883427","1.00;0.95;0.95;0.89;0.84;0.81;0.43;0.43","Bacteria","0.95","Actinobacteria: 0.84","Actinomycetia: 0.81",NA,NA,NA,"Actinobacteria bacterium: 0.43","15mw","CB",295,513238,0,96,1760,247,1101,15282,0.44458,0.02945,0.513238,"bacteria_odb10","6.4","5.6","0.8","10.5","83.1","124","C:6.4%[S:5.6%,D:0.8%],F:10.5%,M:83.1%,n:124","C:1.0%[S:1.0%,D:0.0%],F:1.0%,M:98.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:255"
"15mw_Bin_184-contigs","taxid assigned","based on 2857/3068 ORFs","1;131567;2;1783270;68336;976;1853228","1.00;0.99;0.98;0.88;0.88;0.87;0.70","Bacteria","0.98","Bacteroidetes: 0.87","Chitinophagia: 0.70","no support","no support","no support","no support","15mw","CB",1033,2358892,0,273,2502,821,1223,29852,0.3517,0.02595,2.358892,"bacteroidetes_odb10","45.8","42.3","3.5","19.7","34.5","402","C:62.1%[S:56.5%,D:5.6%],F:19.4%,M:18.5%,n:124","C:8.7%[S:7.2%,D:1.5%],F:4.1%,M:87.2%,n:194","C:1.2%[S:1.2%,D:0.0%],F:1.6%,M:97.2%,n:255"
"15mw_Bin_186-contigs","taxid assigned","based on 1892/2067 ORFs","1;131567;2;1783270;68336;1134404","1.00;1.00;0.98;0.74;0.73;0.40","Bacteria","0.98","Ignavibacteriae: 0.40","no support","no support","no support","no support","no support","15mw","CB",601,1878010,0,142,3849,451,1552,24073,0.37066,0.02636,1.87801,"bacteria_odb10","35.5","35.5","0.0","14.5","50.0","124","C:35.5%[S:35.5%,D:0.0%],F:14.5%,M:50.0%,n:124","C:5.7%[S:5.7%,D:0.0%],F:3.1%,M:91.2%,n:194","C:2.4%[S:2.0%,D:0.4%],F:0.8%,M:96.8%,n:255"
"15mw_Bin_187-contigs","taxid assigned","based on 1981/2074 ORFs","1;131567;2;1783270;68336;976","1.00;1.00;1.00;0.89;0.89;0.89","Bacteria","1.00","Bacteroidetes: 0.89","no support","no support","no support","no support","no support","15mw","CB",714,1768301,0,190,2829,561,1311,15045,0.43071,0.03459,1.768301,"bacteria_odb10","50.0","50.0","0.0","23.4","26.6","124","C:50.0%[S:50.0%,D:0.0%],F:23.4%,M:26.6%,n:124","C:8.8%[S:8.8%,D:0.0%],F:2.1%,M:89.1%,n:194","C:2.4%[S:2.4%,D:0.0%],F:1.2%,M:96.4%,n:255"
"15mw_Bin_22-contigs","taxid assigned","based on 3055/3162 ORFs","1;131567;2;1783257;74201","1.00;1.00;1.00;0.91;0.91","Bacteria","1.00","Verrucomicrobia: 0.91","no support","no support","no support","no support","no support","15mw","CB",601,3211670,0,70,13112,363,1837,59008,0.62726,0.02454,3.21167,"bacteria_odb10","81.5","75.0","6.5","7.3","11.2","124","C:81.5%[S:75.0%,D:6.5%],F:7.3%,M:11.2%,n:124","C:13.9%[S:12.4%,D:1.5%],F:3.1%,M:83.0%,n:194","C:2.8%[S:2.0%,D:0.8%],F:1.2%,M:96.0%,n:255"
"15mw_Bin_26-contigs","taxid assigned","based on 8597/9045 ORFs","1;131567;2;1783272;200795","1.00;1.00;1.00;0.92;0.91","Bacteria","1.00","Chloroflexi: 0.91","no support","no support","no support","no support","no support","15mw","CB",962,9240357,0,238,12180,705,4949,47518,0.49628,0.02722,9.240357,"bacteria_odb10","66.2","33.9","32.3","7.3","26.5","124","C:66.2%[S:33.9%,D:32.3%],F:7.3%,M:26.5%,n:124","C:19.6%[S:7.7%,D:11.9%],F:2.6%,M:77.8%,n:194","C:6.6%[S:2.7%,D:3.9%],F:3.1%,M:90.3%,n:255"
"15mw_Bin_27-contigs","taxid assigned","based on 184/678 ORFs","1;131567;2","1.00;0.93;0.62","Bacteria","0.62","no support","no support","no support","no support","no support","no support","15mw","CB",369,785228,0,96,2306,297,1174,11326,0.31039,0.08366,0.785228,"mollicutes_odb10","2.0","2.0","0.0","0.0","98.0","151","C:0.0%[S:0.0%,D:0.0%],F:1.6%,M:98.4%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_30-contigs","taxid assigned","based on 4025/4458 ORFs","1;131567;2;1224;1553900;213481;213483;958","1.00;1.00;0.99;0.70;0.62;0.61;0.55;0.53","Bacteria","0.99","Proteobacteria: 0.70","Oligoflexia: 0.62","Bdellovibrionales: 0.61","Bdellovibrionaceae: 0.55","Bdellovibrio: 0.53","no support","15mw","CB",474,4492109,0,97,13390,318,4507,80180,0.40569,0.02033,4.492109,"bacteria_odb10","90.4","57.3","33.1","4.0","5.6","124","C:90.4%[S:57.3%,D:33.1%],F:4.0%,M:5.6%,n:124","C:18.0%[S:14.4%,D:3.6%],F:4.6%,M:77.4%,n:194","C:4.3%[S:3.9%,D:0.4%],F:1.6%,M:94.1%,n:255"
"15mw_Bin_31-contigs","taxid assigned","based on 2610/2745 ORFs","1;131567;2;1783270;68336;976;200643;1970189;1471398","1.00;1.00;0.99;0.87;0.87;0.83;0.56;0.45;0.45","Bacteria","0.99","Bacteroidetes: 0.83","Bacteroidia: 0.56","Marinilabiliales: 0.45","Prolixibacteraceae: 0.45","no support","no support","15mw","CB",496,2978126,0,135,6812,384,3302,57752,0.46273,0.028,2.978126,"bacteroidia_odb10","65.0","63.9","1.1","4.1","30.9","538","C:60.5%[S:58.9%,D:1.6%],F:8.9%,M:30.6%,n:124","C:10.8%[S:10.8%,D:0.0%],F:3.1%,M:86.1%,n:194","C:3.5%[S:3.5%,D:0.0%],F:1.6%,M:94.9%,n:255"
"15mw_Bin_36-contigs","taxid assigned","based on 12198/18258 ORFs","1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;1962113;1650286","1.00;1.00;0.95;0.94;0.93;0.93;0.87;0.86;0.86;0.79;0.52;0.38;0.38","Eukaryota","0.95","Chlorophyta: 0.93","Trebouxiophyceae: 0.87","Chlorellales: 0.86","Chlorellaceae: 0.86","Chlorella: 0.52","Chlorella desiccata (nom. nud.): 0.38","15mw","CB",1104,19734002,0,234,26641,739,8559,136784,0.71197,0.0296,19.734002,"chlorophyta_odb10","95.3","94.8","0.5","1.7","3.0","1519","C:37.1%[S:33.9%,D:3.2%],F:31.5%,M:31.4%,n:124","C:36.6%[S:34.5%,D:2.1%],F:17.0%,M:46.4%,n:194","C:83.9%[S:83.9%,D:0.0%],F:7.1%,M:9.0%,n:255"
"15mw_Bin_42-contigs","taxid assigned","based on 1170/1248 ORFs","1;131567;2;1224;28216","1.00;0.95;0.94;0.61;0.50","Bacteria","0.94","Proteobacteria: 0.61","Betaproteobacteria: 0.50","no support","no support","no support","no support","15mw","CB",483,935499,0,129,1853,395,1116,37603,0.57059,0.04779,0.935499,"burkholderiales_odb10","14.4","14.0","0.4","4.9","80.7","688","C:29.9%[S:23.4%,D:6.5%],F:15.3%,M:54.8%,n:124","C:3.6%[S:3.1%,D:0.5%],F:2.6%,M:93.8%,n:194","C:0.0%[S:0.0%,D:0.0%],F:1.2%,M:98.8%,n:255"
"15mw_Bin_45-contigs","taxid assigned","based on 26177/28722 ORFs","1;131567;2;1783270;68336;976","1.00;1.00;0.99;0.57;0.57;0.52","Bacteria","0.99","Bacteroidetes: 0.52","no support","no support","no support","no support","no support","15mw","CB",13071,22700870,0,4460,1786,10937,1124,10873,0.44722,0.0408,22.70087,"bacteria_odb10","90.3","35.5","54.8","5.6","4.1","124","C:90.3%[S:35.5%,D:54.8%],F:5.6%,M:4.1%,n:124","C:21.1%[S:12.9%,D:8.2%],F:6.7%,M:72.2%,n:194","C:6.3%[S:4.7%,D:1.6%],F:3.9%,M:89.8%,n:255"
"15mw_Bin_46-contigs","taxid assigned","based on 188/707 ORFs","1;131567;2759;3027;589350;2896;3030;233186","1.00;0.98;0.87;0.82;0.52;0.50;0.50;0.43","Eukaryota","0.87",NA,"Cryptophyceae: 0.82","Cryptomonadales: 0.52","Cryptomonadaceae: 0.50","Cryptomonas: 0.50","Cryptomonas curvata: 0.43","15mw","CB",191,655339,0,36,4630,137,1427,97325,0.3854,0.04346,0.655339,"mollicutes_odb10","23.8","23.8","0.0","0.7","75.5","151","C:33.9%[S:33.9%,D:0.0%],F:2.4%,M:63.7%,n:124","C:1.0%[S:1.0%,D:0.0%],F:1.5%,M:97.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_47-contigs","taxid assigned","based on 1470/1571 ORFs","1;131567;2;1224;28211","1.00;0.98;0.97;0.84;0.73","Bacteria","0.97","Proteobacteria: 0.84","Alphaproteobacteria: 0.73","no support","no support","no support","no support","15mw","CB",625,1102190,0,201,1712,522,1117,42494,0.64138,0.03407,1.10219,"bacteria_odb10","8.9","8.9","0.0","16.1","75.0","124","C:8.9%[S:8.9%,D:0.0%],F:16.1%,M:75.0%,n:124","C:1.5%[S:1.5%,D:0.0%],F:2.6%,M:95.9%,n:194","C:1.6%[S:1.6%,D:0.0%],F:0.8%,M:97.6%,n:255"
"15mw_Bin_5-contigs","taxid assigned","based on 1470/2154 ORFs","1;131567;2","1.00;0.72;0.64","Bacteria","0.64","no support","no support","no support","no support","no support","no support","15mw","CB",379,1453522,0,42,7800,258,1422,152751,0.3264,0.03453,1.453522,"bacteria_odb10","0.8","0.8","0.0","2.4","96.8","124","C:0.8%[S:0.8%,D:0.0%],F:2.4%,M:96.8%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_50-contigs","taxid assigned","based on 701/994 ORFs","1;131567;2","1.00;0.73;0.71","Bacteria","0.71","no support","no support","no support","no support","no support","no support","15mw","CB",139,749424,0,10,13002,86,1816,83146,0.31973,0.02716,0.749424,"bacteria_odb10","0.8","0.8","0.0","0.8","98.4","124","C:0.8%[S:0.8%,D:0.0%],F:0.8%,M:98.4%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_53-contigs","taxid assigned","based on 1578/1608 ORFs","1;131567;2;1783272;201174;1760","1.00;1.00;1.00;0.98;0.98;0.97","Bacteria","1.00","Actinobacteria: 0.98","Actinomycetia: 0.97","no support","no support","no support","no support","15mw","CB",286,1394333,0,50,7702,190,2056,40347,0.45836,0.01321,1.394333,"actinobacteria_class_odb10","72.2","71.6","0.6","7.0","20.8","356","C:71.8%[S:71.8%,D:0.0%],F:4.0%,M:24.2%,n:124","C:12.9%[S:12.9%,D:0.0%],F:3.1%,M:84.0%,n:194","C:2.4%[S:2.4%,D:0.0%],F:2.4%,M:95.2%,n:255"
"15mw_Bin_54-contigs","taxid assigned","based on 1391/1788 ORFs","1;131567;2;2323;1783234;1783273;363464;1046947;2044595","1.00;0.97;0.95;0.82;0.82;0.81;0.79;0.79;0.76","Bacteria","0.95","Candidatus Gracilibacteria: 0.79",NA,NA,NA,NA,"Candidatus Gracilibacteria bacterium: 0.76","15mw","CB",63,1928400,0,14,49793,38,18489,115562,0.2517,0.02281,1.9284,"mollicutes_odb10","47.7","47.0","0.7","2.6","49.7","151","C:54.0%[S:54.0%,D:0.0%],F:16.1%,M:29.9%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:255"
"15mw_Bin_56-contigs","taxid assigned","based on 5814/6092 ORFs","1;131567;2;1224;1236;135613;1046;53392;1166950","1.00;1.00;1.00;0.97;0.96;0.95;0.95;0.82;0.82","Bacteria","1.00","Proteobacteria: 0.97","Gammaproteobacteria: 0.96","Chromatiales: 0.95","Chromatiaceae: 0.95","Thiodictyon: 0.82","Candidatus Thiodictyon syntrophicum: 0.82","15mw","CB",1931,5327607,0,546,3255,1498,1485,14826,0.66315,0.03916,5.327607,"chromatiales_odb10","49.7","46.8","2.9","9.4","40.9","652","C:47.6%[S:40.3%,D:7.3%],F:18.5%,M:33.9%,n:124","C:9.3%[S:9.3%,D:0.0%],F:6.2%,M:84.5%,n:194","C:2.0%[S:2.0%,D:0.0%],F:2.4%,M:95.6%,n:255"
"15mw_Bin_58-contigs","taxid assigned","based on 486/830 ORFs","1;131567;2;49928;1869227","1.00;0.68;0.66;0.59;0.59","Bacteria","0.66",NA,NA,NA,NA,NA,"bacterium: 0.59","15mw","CB",170,572537,0,28,5166,121,1356,33774,0.50093,0.04416,0.572537,"bacteria_odb10","0.8","0.0","0.8","0.8","98.4","124","C:0.8%[S:0.0%,D:0.8%],F:0.8%,M:98.4%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_Bin_59-contigs","taxid assigned (2/2)","based on 314/1866 ORFs","1;131567;2","1.00;0.95;0.59","Bacteria","0.59","no support","no support","no support","no support","no support","no support","15mw","CB",749,1666087,0,195,2400,599,1200,19664,0.4946,0.06696,1.666087,"eukaryota_odb10","0.4","0.4","0.0","0.4","99.2","255","C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194","C:0.4%[S:0.4%,D:0.0%],F:0.4%,M:99.2%,n:255"
"15mw_Bin_60-contigs","taxid assigned","based on 1315/1500 ORFs","1;131567;2;1783257;203682;473814;2026780","1.00;1.00;0.99;0.89;0.89;0.61;0.61","Bacteria","0.99","Planctomycetes: 0.89",NA,NA,NA,NA,"Planctomycetes bacterium: 0.61","15mw","CB",754,1136777,0,282,1459,646,1081,5336,0.54286,0.02521,1.136777,"bacteria_odb10","7.3","7.3","0.0","10.5","82.2","124","C:7.3%[S:7.3%,D:0.0%],F:10.5%,M:82.2%,n:124","C:1.0%[S:1.0%,D:0.0%],F:2.1%,M:96.9%,n:194","C:0.8%[S:0.8%,D:0.0%],F:1.2%,M:98.0%,n:255"
"15mw_Bin_61-contigs","taxid assigned","based on 413/440 ORFs","1;131567;2;1783270;68336;976","1.00;1.00;1.00;0.84;0.84;0.63","Bacteria","1.00","Bacteroidetes: 0.63","no support","no support","no support","no support","no support","15mw","CB",384,804286,0,99,2236,309,1148,16345,0.47688,0.05505,0.804286,"Check_logs","-","-","-","-","-","-","-","-","-"
"15mw_Bin_62-contigs","taxid assigned","based on 1333/1508 ORFs","1;131567;2;1783270;68336;976;117743;200644;1853230;1986672;2026728","1.00;0.99;0.98;0.86;0.86;0.85;0.59;0.54;0.49;0.48;0.48","Bacteria","0.98","Bacteroidetes: 0.85","Flavobacteriia: 0.59","Flavobacteriales: 0.54","Crocinitomicaceae: 0.49",NA,"Crocinitomicaceae bacterium: 0.48","15mw","CB",637,1026554,0,231,1614,539,1101,8519,0.33021,0.03525,1.026554,"bacteria_odb10","18.5","18.5","0.0","21.0","60.5","124","C:18.5%[S:18.5%,D:0.0%],F:21.0%,M:60.5%,n:124","C:4.1%[S:4.1%,D:0.0%],F:2.6%,M:93.3%,n:194","C:0.8%[S:0.8%,D:0.0%],F:1.2%,M:98.0%,n:255"
"15mw_Bin_63-contigs","taxid assigned","based on 300/628 ORFs","1;131567;2759;3027;589350;2896;3030","1.00;0.97;0.64;0.57;0.35;0.35;0.35","Eukaryota","0.64",NA,"Cryptophyceae: 0.57","Cryptomonadales: 0.35","Cryptomonadaceae: 0.35","Cryptomonas: 0.35","no support","15mw","CB",172,517832,0,41,3997,129,1448,12675,0.28896,0.04329,0.517832,"bacteria_odb10","23.4","23.4","0.0","3.2","73.4","124","C:23.4%[S:23.4%,D:0.0%],F:3.2%,M:73.4%,n:124","C:0.5%[S:0.5%,D:0.0%],F:0.5%,M:99.0%,n:194","C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255"
"15mw_Bin_64-contigs","taxid assigned (2/2)","based on 6912/7236 ORFs","1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1099;34090","1.00;1.00;1.00;0.95;0.95;0.94;0.94;0.94;0.93;0.83;0.35;0.35","Bacteria","1.00","Chlorobi: 0.94","Chlorobia: 0.94","Chlorobiales: 0.94","Chlorobiaceae: 0.93","Pelodictyon: 0.35","Pelodictyon phaeoclathratiforme: 0.35","15mw","CB",930,7116902,0,92,15937,525,2840,148494,0.47534,0.03406,7.116902,"bacteria_odb10","93.6","21.0","72.6","5.6","0.8","124","C:93.6%[S:21.0%,D:72.6%],F:5.6%,M:0.8%,n:124","C:20.6%[S:4.1%,D:16.5%],F:3.6%,M:75.8%,n:194","C:4.4%[S:2.0%,D:2.4%],F:1.6%,M:94.0%,n:255"
"15mw_Bin_65-contigs","taxid assigned","based on 6116/6519 ORFs","1;131567;2;1783270;68336;976;117743;200644","1.00;0.99;0.99;0.91;0.91;0.90;0.67;0.64","Bacteria","0.99","Bacteroidetes: 0.90","Flavobacteriia: 0.67","Flavobacteriales: 0.64","no support","no support","no support","15mw","CB",149,7370715,0,23,112279,74,27767,317682,0.34223,0.02507,7.370715,"bacteria_odb10","99.2","12.1","87.1","0.8","0.0","124","C:99.2%[S:12.1%,D:87.1%],F:0.8%,M:0.0%,n:124","C:19.0%[S:4.1%,D:14.9%],F:3.1%,M:77.9%,n:194","C:3.9%[S:0.4%,D:3.5%],F:2.4%,M:93.7%,n:255"
"15mw_Bin_72-contigs","taxid assigned","based on 4267/4662 ORFs","1;131567;2;1783270;68336;976","1.00;0.99;0.98;0.63;0.63;0.62","Bacteria","0.98","Bacteroidetes: 0.62","no support","no support","no support","no support","no support","15mw","CB",2187,3352227,0,790,1487,1865,1074,7652,0.3834,0.05995,3.352227,"bacteria_odb10","33.8","30.6","3.2","22.6","43.6","124","C:33.8%[S:30.6%,D:3.2%],F:22.6%,M:43.6%,n:124","C:6.7%[S:5.7%,D:1.0%],F:6.7%,M:86.6%,n:194","C:1.2%[S:0.8%,D:0.4%],F:3.1%,M:95.7%,n:255"
