"MAG","classification","reason","lineage","lineage.scores","superkingdom","confidence","phylum","class","order","family","genus","species","Depth.x","category","n_contigs","contig_bp","gap_pct","ctg_N50","ctg_L50","ctg_N90","ctg_L90","ctg_max","gc_avg","gc_std","size_mbp","Dataset","Complete","Single","Duplicated","Fragmented","Missing","n_markers","Scores_bacteria_odb10","Scores_archaea_odb10","Scores_eukaryota_odb10"
"15mw_120.fa","taxid assigned","based on 2902/5575 ORFs","1;131567;2","1.00;0.77;0.70","Bacteria","0.70","no support","no support","no support","no support","no support","no support","15mw","NCB",365,4069364,0,27,28464,225,3994,428993,0.27004,0.03057,4.069364,"bacteria_odb10","7.2","5.6","1.6","3.2","89.6","124","C:7.2%[S:5.6%,D:1.6%],F:3.2%,M:89.6%,n:124","C:3.6%[S:1.5%,D:2.1%],F:1.5%,M:94.9%,n:194","C:1.2%[S:0.8%,D:0.4%],F:0.0%,M:98.8%,n:255"
"15mw_121.fa","taxid assigned","based on 9131/9750 ORFs","1;131567;2;1783257;74201;414999;415000;134623","1.00;1.00;1.00;0.86;0.84;0.59;0.36;0.36","Bacteria","1.00","Verrucomicrobia: 0.84","Opitutae: 0.59","Opitutales: 0.36","Opitutaceae: 0.36","no support","no support","15mw","NCB",1704,10505146,0,425,7424,1284,3168,47592,0.634,0.02511,10.505146,"bacteria_odb10","63.7","29","34.7","15.3","21","124","C:63.7%[S:29.0%,D:34.7%],F:15.3%,M:21.0%,n:124","C:12.3%[S:7.7%,D:4.6%],F:4.6%,M:83.1%,n:194","C:2.8%[S:2.0%,D:0.8%],F:2.4%,M:94.8%,n:255"
"15mw_123.fa","taxid assigned","based on 967/1321 ORFs","1;131567;2759","1.00;0.94;0.55","Eukaryota","0.55","no support","no support","no support","no support","no support","no support","15mw","NCB",221,1422471,0,18,15772,130,2237,103456,0.37883,0.07536,1.422471,"bacteria_odb10","36.3","7.3","29","2.4","61.3","124","C:36.3%[S:7.3%,D:29.0%],F:2.4%,M:61.3%,n:124","C:1.5%[S:0.5%,D:1.0%],F:1.0%,M:97.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_128.fa","taxid assigned","based on 8681/8996 ORFs","1;131567;2;1224;1236;135613;1046;53452;61598","1.00;1.00;1.00;0.97;0.96;0.95;0.95;0.65;0.65","Bacteria","1.00","Proteobacteria: 0.97","Gammaproteobacteria: 0.96","Chromatiales: 0.95","Chromatiaceae: 0.95","Lamprocystis: 0.65","Lamprocystis purpurea: 0.65","15mw","NCB",1000,9512045,0,157,14974,688,3947,103406,0.64775,0.03514,9.512045,"chromatiales_odb10","97.9","72.4","25.5","0.8","1.3","652","C:97.6%[S:71.8%,D:25.8%],F:1.6%,M:0.8%,n:124","C:18.6%[S:13.4%,D:5.2%],F:4.6%,M:76.8%,n:194","C:5.5%[S:5.5%,D:0.0%],F:2.4%,M:92.1%,n:255"
"15mw_130.fa","taxid assigned","based on 961/1116 ORFs","1;131567;2;2323;1783234;1783273;1794811;1752728","1.00;1.00;0.96;0.77;0.77;0.75;0.52;0.40","Bacteria","0.96","Candidatus Falkowbacteria: 0.40","no support","no support","no support","no support","no support","15mw","NCB",30,1128125,0,1,579606,3,80180,579606,0.34423,0.02307,1.128125,"bacteria_odb10","65.3","63.7","1.6","8.9","25.8","124","C:65.3%[S:63.7%,D:1.6%],F:8.9%,M:25.8%,n:124","C:8.2%[S:8.2%,D:0.0%],F:3.6%,M:88.2%,n:194","C:1.2%[S:1.2%,D:0.0%],F:0.4%,M:98.4%,n:255"
"15mw_132.fa","taxid assigned","based on 3220/3393 ORFs","1;131567;2;1224;28216","1.00;0.99;0.98;0.90;0.58","Bacteria","0.98","Proteobacteria: 0.90","Betaproteobacteria: 0.58","no support","no support","no support","no support","15mw","NCB",143,3843750,0,23,54457,76,14374,187752,0.54738,0.02732,3.84375,"betaproteobacteria_odb10","96.7","96.3","0.4","0.5","2.8","569","C:98.4%[S:97.6%,D:0.8%],F:0.0%,M:1.6%,n:124","C:17.5%[S:17.5%,D:0.0%],F:4.6%,M:77.9%,n:194","C:4.7%[S:4.7%,D:0.0%],F:1.6%,M:93.7%,n:255"
"15mw_133.fa","taxid assigned","based on 13104/13270 ORFs","1;131567;2;1783272;201174;1760","1.00;1.00;1.00;0.97;0.94;0.86","Bacteria","1.00","Actinobacteria: 0.94","Actinomycetia: 0.86","no support","no support","no support","no support","15mw","NCB",1176,12341340,0,170,16979,784,4310,127163,0.44798,0.02422,12.34134,"bacteria_odb10","100","0","100","0","0","124","C:100.0%[S:0.0%,D:100.0%],F:0.0%,M:0.0%,n:124","C:20.7%[S:2.1%,D:18.6%],F:3.6%,M:75.7%,n:194","C:5.1%[S:0.8%,D:4.3%],F:1.6%,M:93.3%,n:255"
"15mw_134.fa","taxid assigned","based on 1516/1712 ORFs","1;131567;2;1224;68525;28221;213462;213468;2357;2358*","1.00;1.00;0.97;0.82;0.77;0.77;0.39;0.38;0.38;0.38","Bacteria","0.97","Proteobacteria: 0.82","Deltaproteobacteria: 0.77","Syntrophobacterales: 0.39","Syntrophaceae: 0.38","Desulfomonile: 0.38","Desulfomonile tiedjei*: 0.38","15mw","NCB",645,1363976,0,201,2260,525,1254,8959,0.46638,0.02488,1.363976,"bacteria_odb10","23.4","22.6","0.8","12.1","64.5","124","C:23.4%[S:22.6%,D:0.8%],F:12.1%,M:64.5%,n:124","C:4.6%[S:4.6%,D:0.0%],F:4.6%,M:90.8%,n:194","C:1.2%[S:1.2%,D:0.0%],F:1.2%,M:97.6%,n:255"
"15mw_136.fa","taxid assigned","based on 2616/2674 ORFs","1;131567;2;1783257;74201","1.00;1.00;1.00;0.93;0.92","Bacteria","1.00","Verrucomicrobia: 0.92","no support","no support","no support","no support","no support","15mw","NCB",410,2802878,0,56,14610,246,2458,59008,0.62823,0.02005,2.802878,"bacteria_odb10","80.6","75.8","4.8","7.3","12.1","124","C:80.6%[S:75.8%,D:4.8%],F:7.3%,M:12.1%,n:124","C:13.9%[S:12.4%,D:1.5%],F:3.1%,M:83.0%,n:194","C:2.8%[S:2.0%,D:0.8%],F:1.2%,M:96.0%,n:255"
"15mw_14.fa","taxid assigned","based on 2308/2467 ORFs","1;131567;2;1783257;134625;1921781;1921782;1921783;2020000;2026752","1.00;1.00;1.00;0.89;0.66;0.60;0.60;0.57;0.57;0.57","Bacteria","1.00","Kiritimatiellaeota: 0.66","Kiritimatiellae: 0.60","Kiritimatiellales: 0.60","Kiritimatiellaceae: 0.57",NA,"Kiritimatiellaceae bacterium: 0.57","15mw","NCB",114,2804572,0,18,55182,59,10817,169098,0.5395,0.02253,2.804572,"bacteria_odb10","85.5","84.7","0.8","4","10.5","124","C:85.5%[S:84.7%,D:0.8%],F:4.0%,M:10.5%,n:124","C:17.5%[S:17.5%,D:0.0%],F:3.1%,M:79.4%,n:194","C:4.7%[S:4.7%,D:0.0%],F:1.2%,M:94.1%,n:255"
"15mw_142.fa","taxid assigned","based on 18494/21355 ORFs","1;131567;2;1783270;68336;976","1.00;0.98;0.96;0.66;0.66;0.64","Bacteria","0.96","Bacteroidetes: 0.64","no support","no support","no support","no support","no support","15mw","NCB",9297,14881612,0,3326,1602,7883,1096,26751,0.34631,0.03205,14.881612,"bacteria_odb10","87.9","37.9","50","9.7","2.4","124","C:87.9%[S:37.9%,D:50.0%],F:9.7%,M:2.4%,n:124","C:21.1%[S:14.4%,D:6.7%],F:7.2%,M:71.7%,n:194","C:5.1%[S:4.7%,D:0.4%],F:3.5%,M:91.4%,n:255"
"15mw_146.fa","taxid assigned","based on 3399/3870 ORFs","1;131567;2;57723;533205;574975;574976;1951928;2052165*","1.00;1.00;0.99;0.94;0.85;0.85;0.85;0.79;0.79","Bacteria","0.99","Acidobacteria: 0.94","Holophagae: 0.85","Holophagales: 0.85","Holophagaceae: 0.85",NA,"Holophagaceae bacterium*: 0.79","15mw","NCB",645,3559592,0,123,8221,444,2474,59350,0.67712,0.03238,3.559592,"bacteria_odb10","72.6","71.8","0.8","16.1","11.3","124","C:72.6%[S:71.8%,D:0.8%],F:16.1%,M:11.3%,n:124","C:14.4%[S:14.4%,D:0.0%],F:4.6%,M:81.0%,n:194","C:3.1%[S:3.1%,D:0.0%],F:2.4%,M:94.5%,n:255"
"15mw_149.fa","taxid assigned (2/2)","based on 669/2823 ORFs","1;131567;2","1.00;0.96;0.59","Bacteria","0.59","no support","no support","no support","no support","no support","no support","15mw","NCB",1594,2224848,0,615,1334,1379,1047,9299,0.47827,0.04958,2.224848,"mollicutes_odb10","1.3","1.3","0","1.3","97.4","151","C:4.0%[S:4.0%,D:0.0%],F:2.4%,M:93.6%,n:124","C:1.0%[S:1.0%,D:0.0%],F:0.5%,M:98.5%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:255"
"15mw_154.fa","taxid assigned","based on 484/1117 ORFs","1;131567;2","1.00;0.80;0.59","Bacteria","0.59","no support","no support","no support","no support","no support","no support","15mw","NCB",211,922519,0,28,7161,144,1740,56093,0.29198,0.03634,0.922519,"bacteria_odb10","0.8","0.8","0","0","99.2","124","C:0.8%[S:0.8%,D:0.0%],F:0.0%,M:99.2%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_155.fa","taxid assigned","based on 3115/3221 ORFs","1;131567;2;1224;2008785;119069;1798413;1970530","1.00;0.99;0.99;0.87;0.62;0.62;0.61;0.57","Bacteria","0.99","Proteobacteria: 0.87","Hydrogenophilalia: 0.62","Hydrogenophilales: 0.62",NA,NA,"Hydrogenophilales bacterium 28-61-23: 0.57","15mw","NCB",372,3090159,0,74,11890,251,3886,90016,0.57392,0.03153,3.090159,"bacteria_odb10","68.5","68.5","0","6.5","25","124","C:68.5%[S:68.5%,D:0.0%],F:6.5%,M:25.0%,n:124","C:17.5%[S:17.5%,D:0.0%],F:5.7%,M:76.8%,n:194","C:4.7%[S:4.7%,D:0.0%],F:1.6%,M:93.7%,n:255"
"15mw_156.fa","taxid assigned (1/2)","based on 420/1914 ORFs","1;131567;2","1.00;0.99;0.66","Bacteria","0.66","no support","no support","no support","no support","no support","no support","15mw","NCB",1164,1542667,0,467,1261,1015,1035,5462,0.64529,0.06117,1.542667,"mollicutes_odb10","0.7","0.7","0","0","99.3","151","C:0.8%[S:0.8%,D:0.0%],F:3.2%,M:96.0%,n:124","C:0.5%[S:0.5%,D:0.0%],F:1.5%,M:98.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_159.fa","taxid assigned","based on 1297/1616 ORFs","1;131567;2;2323;1783234;1783273;363464;1046947;2044595","1.00;1.00;0.98;0.86;0.86;0.84;0.83;0.83;0.80","Bacteria","0.98","Candidatus Gracilibacteria: 0.83",NA,NA,NA,NA,"Candidatus Gracilibacteria bacterium: 0.80","15mw","NCB",60,1795093,0,13,49793,36,18489,115562,0.24643,0.01629,1.795093,"mollicutes_odb10","47.7","47","0.7","2.6","49.7","151","C:54.0%[S:54.0%,D:0.0%],F:15.3%,M:30.7%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.8%,M:99.2%,n:255"
"15mw_16.fa","taxid assigned (2/2)","based on 2430/8858 ORFs","1;131567;2","1.00;0.94;0.53","Bacteria","0.53","no support","no support","no support","no support","no support","no support","15mw","NCB",857,8331905,0,187,12539,607,4846,92281,0.58002,0.0652,8.331905,"archaea_odb10","2","1","1","0.5","97.5","194","C:0.8%[S:0.0%,D:0.8%],F:1.6%,M:97.6%,n:124","C:2.0%[S:1.0%,D:1.0%],F:0.5%,M:97.5%,n:194","C:0.4%[S:0.4%,D:0.0%],F:0.4%,M:99.2%,n:255"
"15mw_162.fa","taxid assigned","based on 3268/3346 ORFs","1;131567;2;1783270;68336;976;117743;200644;49546;237","1.00;1.00;0.99;0.87;0.87;0.87;0.77;0.74;0.71;0.68","Bacteria","0.99","Bacteroidetes: 0.87","Flavobacteriia: 0.77","Flavobacteriales: 0.74","Flavobacteriaceae: 0.71","Flavobacterium: 0.68","no support","15mw","NCB",97,3815253,0,15,87241,49,19142,206544,0.33961,0.01737,3.815253,"flavobacteriales_odb10","97.4","95.4","2","0.4","2.2","733","C:93.5%[S:79.0%,D:14.5%],F:0.8%,M:5.7%,n:124","C:14.9%[S:14.4%,D:0.5%],F:4.6%,M:80.5%,n:194","C:3.1%[S:2.7%,D:0.4%],F:2.0%,M:94.9%,n:255"
"15mw_163.fa","taxid assigned","based on 2710/3012 ORFs","1;131567;2;1783270;68336","1.00;1.00;0.98;0.52;0.51","Bacteria","0.98","no support","no support","no support","no support","no support","no support","15mw","NCB",403,3442798,0,83,12625,276,4045,51435,0.3543,0.01912,3.442798,"bacteria_odb10","75","73.4","1.6","15.3","9.7","124","C:75.0%[S:73.4%,D:1.6%],F:15.3%,M:9.7%,n:124","C:17.0%[S:17.0%,D:0.0%],F:5.2%,M:77.8%,n:194","C:3.1%[S:3.1%,D:0.0%],F:2.0%,M:94.9%,n:255"
"15mw_165.fa","taxid assigned","based on 3569/4047 ORFs","1;131567;2;203691;203692;136","1.00;1.00;0.98;0.62;0.34;0.30","Bacteria","0.98","Spirochaetes: 0.62","Spirochaetia: 0.34","Spirochaetales: 0.30","no support","no support","no support","15mw","NCB",1206,3395148,0,338,3299,938,1511,15475,0.6123,0.03302,3.395148,"spirochaetales_odb10","47.2","47.2","0","10.1","42.7","345","C:40.3%[S:40.3%,D:0.0%],F:18.5%,M:41.2%,n:124","C:8.2%[S:8.2%,D:0.0%],F:5.2%,M:86.6%,n:194","C:1.6%[S:1.6%,D:0.0%],F:2.7%,M:95.7%,n:255"
"15mw_169.fa","taxid assigned","based on 4508/5238 ORFs","1;131567;2;1783257","1.00;0.99;0.98;0.62","Bacteria","0.98","no support","no support","no support","no support","no support","no support","15mw","NCB",937,5786376,0,197,8204,669,2938,47729,0.53028,0.03646,5.786376,"bacteria_odb10","72.5","66.9","5.6","12.9","14.6","124","C:72.5%[S:66.9%,D:5.6%],F:12.9%,M:14.6%,n:124","C:12.3%[S:10.8%,D:1.5%],F:4.6%,M:83.1%,n:194","C:3.9%[S:3.9%,D:0.0%],F:1.6%,M:94.5%,n:255"
"15mw_172.fa","taxid assigned","based on 2622/4442 ORFs","1;131567;2;1783270;68336;976","1.00;0.85;0.82;0.44;0.44;0.41","Bacteria","0.82","Bacteroidetes: 0.41","no support","no support","no support","no support","no support","15mw","NCB",724,3246689,0,118,6395,502,1913,83724,0.33995,0.04387,3.246689,"bacteria_odb10","7.3","6.5","0.8","5.6","87.1","124","C:7.3%[S:6.5%,D:0.8%],F:5.6%,M:87.1%,n:124","C:3.1%[S:3.1%,D:0.0%],F:1.0%,M:95.9%,n:194","C:0.0%[S:0.0%,D:0.0%],F:0.0%,M:100.0%,n:255"
"15mw_173.fa","taxid assigned","based on 3870/4222 ORFs","1;131567;2;1783270;68336;976;37452;1898104","1.00;0.99;0.98;0.90;0.89;0.86;0.63;0.62","Bacteria","0.98","Bacteroidetes: 0.86",NA,NA,NA,NA,"Bacteroidetes bacterium: 0.62","15mw","NCB",194,5364321,0,34,43700,116,12601,234611,0.3139,0.02395,5.364321,"bacteria_odb10","97.6","96.8","0.8","2.4","0","124","C:97.6%[S:96.8%,D:0.8%],F:2.4%,M:0.0%,n:124","C:22.1%[S:21.1%,D:1.0%],F:2.6%,M:75.3%,n:194","C:4.7%[S:4.7%,D:0.0%],F:2.4%,M:92.9%,n:255"
"15mw_175.fa","taxid assigned","based on 5669/7144 ORFs","1;131567;2;1224","1.00;0.97;0.92;0.32","Bacteria","0.92","Proteobacteria: 0.32","no support","no support","no support","no support","no support","15mw","NCB",3390,5031707,0,1253,1442,2903,1066,8618,0.47623,0.03997,5.031707,"bacteria_odb10","44.4","34.7","9.7","27.4","28.2","124","C:44.4%[S:34.7%,D:9.7%],F:27.4%,M:28.2%,n:124","C:7.7%[S:6.7%,D:1.0%],F:4.1%,M:88.2%,n:194","C:2.4%[S:2.0%,D:0.4%],F:5.5%,M:92.1%,n:255"
"15mw_177.fa","taxid assigned","based on 1057/1695 ORFs","1;131567;2","1.00;0.80;0.74","Bacteria","0.74","no support","no support","no support","no support","no support","no support","15mw","NCB",314,1495181,0,51,6561,214,2062,107124,0.34639,0.04659,1.495181,"archaea_odb10","2","0.5","1.5","0","98","194","C:2.4%[S:1.6%,D:0.8%],F:0.8%,M:96.8%,n:124","C:2.0%[S:0.5%,D:1.5%],F:0.0%,M:98.0%,n:194","C:0.4%[S:0.0%,D:0.4%],F:0.4%,M:99.2%,n:255"
"15mw_178.fa","taxid assigned","based on 4639/5001 ORFs","1;131567;2;1783270;68336;976;200643;171549;2005523;346096","1.00;1.00;0.99;0.90;0.90;0.88;0.59;0.50;0.38;0.37","Bacteria","0.99","Bacteroidetes: 0.88","Bacteroidia: 0.59","Bacteroidales: 0.50","Paludibacteraceae: 0.38","Paludibacter: 0.37","no support","15mw","NCB",219,6519429,0,27,72448,115,12128,221665,0.35495,0.02381,6.519429,"bacteroidales_odb10","98.5","97.6","0.9","0.2","1.3","541","C:99.2%[S:95.2%,D:4.0%],F:0.8%,M:0.0%,n:124","C:18.6%[S:18.6%,D:0.0%],F:3.1%,M:78.3%,n:194","C:3.1%[S:2.7%,D:0.4%],F:2.7%,M:94.2%,n:255"
"15mw_179.fa","taxid assigned","based on 3383/3430 ORFs","1;131567;2;1224;1236;135613;1046;1047;61644","1.00;1.00;1.00;0.99;0.98;0.98;0.98;0.94;0.72","Bacteria","1.00","Proteobacteria: 0.99","Gammaproteobacteria: 0.98","Chromatiales: 0.98","Chromatiaceae: 0.98","Chromatium: 0.94","Chromatium okenii: 0.72","15mw","NCB",1351,2774576,0,402,2235,1099,1196,15353,0.51254,0.05196,2.774576,"chromatiales_odb10","50","39.6","10.4","11.5","38.5","652","C:49.2%[S:40.3%,D:8.9%],F:21.0%,M:29.8%,n:124","C:11.9%[S:9.8%,D:2.1%],F:3.6%,M:84.5%,n:194","C:1.2%[S:0.8%,D:0.4%],F:1.6%,M:97.2%,n:255"
"15mw_18.fa","taxid assigned","based on 3029/3373 ORFs","1;131567;2;1224;1553900;213481;213483;958","1.00;1.00;0.99;0.93;0.85;0.83;0.75;0.72","Bacteria","0.99","Proteobacteria: 0.93","Oligoflexia: 0.85","Bdellovibrionales: 0.83","Bdellovibrionaceae: 0.75","Bdellovibrio: 0.72","no support","15mw","NCB",406,3375121,0,95,11597,283,4104,52027,0.40996,0.02063,3.375121,"bacteria_odb10","82.3","81.5","0.8","6.5","11.2","124","C:82.3%[S:81.5%,D:0.8%],F:6.5%,M:11.2%,n:124","C:16.0%[S:16.0%,D:0.0%],F:3.6%,M:80.4%,n:194","C:4.3%[S:4.3%,D:0.0%],F:2.0%,M:93.7%,n:255"
"15mw_180.fa","taxid assigned","based on 421/1171 ORFs","1;131567;2759;33090;3041;2692248;75966;35460;35461;2511126;3071;1962113;1650286","1.00;0.99;0.90;0.88;0.86;0.86;0.78;0.77;0.77;0.69;0.51;0.38;0.38","Eukaryota","0.90","Chlorophyta: 0.86","Trebouxiophyceae: 0.78","Chlorellales: 0.77","Chlorellaceae: 0.77","Chlorella: 0.51","Chlorella desiccata (nom. nud.): 0.38","15mw","NCB",430,1051846,0,124,2777,339,1347,23490,0.6982,0.04826,1.051846,"eukaryota_odb10","2.7","2.7","0","0.4","96.9","255","C:2.4%[S:2.4%,D:0.0%],F:1.6%,M:96.0%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194","C:2.7%[S:2.7%,D:0.0%],F:0.4%,M:96.9%,n:255"
"15mw_183.fa","taxid assigned (1/2)","based on 2053/2260 ORFs","1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1091","1.00;1.00;0.99;0.47;0.47;0.40;0.40;0.40;0.40;0.35;0.30","Bacteria","0.99","Chlorobi: 0.40","Chlorobia: 0.40","Chlorobiales: 0.40","Chlorobiaceae: 0.40","Chlorobium: 0.30","no support","15mw","NCB",1026,1805271,0,359,1833,857,1137,9541,0.47415,0.04067,1.805271,"bacteria_odb10","11.3","10.5","0.8","5.6","83.1","124","C:11.3%[S:10.5%,D:0.8%],F:5.6%,M:83.1%,n:124","C:5.1%[S:3.6%,D:1.5%],F:2.1%,M:92.8%,n:194","C:1.2%[S:1.2%,D:0.0%],F:0.8%,M:98.0%,n:255"
"15mw_184.fa","taxid assigned","based on 2904/3071 ORFs","1;131567;2;1224;68525;28221;213118;213121;231686;2053307","1.00;1.00;1.00;0.85;0.52;0.52;0.49;0.47;0.44;0.43","Bacteria","1.00","Proteobacteria: 0.85","Deltaproteobacteria: 0.52","Desulfobacterales: 0.49","Desulfobulbaceae: 0.47",NA,"Desulfobulbaceae bacterium: 0.43","15mw","NCB",1323,2475732,0,458,1966,1099,1196,6880,0.52515,0.0392,2.475732,"bacteria_odb10","18.5","16.1","2.4","18.5","63","124","C:18.5%[S:16.1%,D:2.4%],F:18.5%,M:63.0%,n:124","C:7.2%[S:6.2%,D:1.0%],F:3.1%,M:89.7%,n:194","C:0.8%[S:0.8%,D:0.0%],F:2.0%,M:97.2%,n:255"
"15mw_186.fa","taxid assigned","based on 8903/9594 ORFs","1;131567;2;1783270;68336;976;200643","1.00;1.00;0.99;0.77;0.77;0.73;0.39","Bacteria","0.99","Bacteroidetes: 0.73","Bacteroidia: 0.39","no support","no support","no support","no support","15mw","NCB",5191,7287448,0,2078,1392,4487,1064,3614,0.44661,0.03457,7.287448,"bacteria_odb10","42.8","34.7","8.1","28.2","29","124","C:42.8%[S:34.7%,D:8.1%],F:28.2%,M:29.0%,n:124","C:10.3%[S:8.2%,D:2.1%],F:4.6%,M:85.1%,n:194","C:2.0%[S:2.0%,D:0.0%],F:4.3%,M:93.7%,n:255"
"15mw_187.fa","taxid assigned","based on 507/811 ORFs","1;131567;2;1783270;68336","1.00;0.80;0.78;0.30;0.30","Bacteria","0.78","no support","no support","no support","no support","no support","no support","15mw","NCB",359,540915,0,122,1404,307,1032,15363,0.44528,0.05471,0.540915,"eukaryota_odb10","0.4","0.4","0","0","99.6","255","C:0.0%[S:0.0%,D:0.0%],F:2.4%,M:97.6%,n:124","C:0.0%[S:0.0%,D:0.0%],F:0.5%,M:99.5%,n:194","C:0.4%[S:0.4%,D:0.0%],F:0.0%,M:99.6%,n:255"
"15mw_189.fa","taxid assigned","based on 6057/6358 ORFs","1;131567;2;1224;28216;80840","1.00;0.99;0.99;0.86;0.64;0.33","Bacteria","0.99","Proteobacteria: 0.86","Betaproteobacteria: 0.64","Burkholderiales: 0.33","no support","no support","no support","15mw","NCB",581,6596203,0,53,28324,361,4059,180987,0.55674,0.0386,6.596203,"burkholderiales_odb10","99.1","46.5","52.6","0.3","0.6","688","C:98.3%[S:55.6%,D:42.7%],F:1.6%,M:0.1%,n:124","C:18.5%[S:11.3%,D:7.2%],F:2.6%,M:78.9%,n:194","C:6.3%[S:3.9%,D:2.4%],F:2.4%,M:91.3%,n:255"
"15mw_191.fa","taxid assigned","based on 3093/3261 ORFs","1;131567;2;1224;1236;135613;1046;53392;1166950","1.00;1.00;1.00;0.97;0.95;0.94;0.94;0.86;0.86","Bacteria","1.00","Proteobacteria: 0.97","Gammaproteobacteria: 0.95","Chromatiales: 0.94","Chromatiaceae: 0.94","Thiodictyon: 0.86","Candidatus Thiodictyon syntrophicum: 0.86","15mw","NCB",1340,2679227,0,444,2189,1099,1221,5892,0.6744,0.03413,2.679227,"bacteria_odb10","19.4","19.4","0","20.2","60.4","124","C:19.4%[S:19.4%,D:0.0%],F:20.2%,M:60.4%,n:124","C:5.2%[S:5.2%,D:0.0%],F:4.1%,M:90.7%,n:194","C:2.0%[S:2.0%,D:0.0%],F:0.8%,M:97.2%,n:255"
"15mw_193.fa","taxid assigned","based on 1146/1193 ORFs","1;131567;2;1224;28211","1.00;1.00;0.99;0.95;0.89","Bacteria","0.99","Proteobacteria: 0.95","Alphaproteobacteria: 0.89","no support","no support","no support","no support","15mw","NCB",488,817802,0,170,1631,411,1106,25001,0.64769,0.03,0.817802,"bacteria_odb10","5.6","5.6","0","12.9","81.5","124","C:5.6%[S:5.6%,D:0.0%],F:12.9%,M:81.5%,n:124","C:1.0%[S:1.0%,D:0.0%],F:2.6%,M:96.4%,n:194","C:1.6%[S:1.6%,D:0.0%],F:0.4%,M:98.0%,n:255"
"15mw_199.fa","taxid assigned (2/2)","based on 4832/5047 ORFs","1;131567;2;1224;1236;135613;1046;1047","1.00;1.00;0.99;0.96;0.93;0.35;0.35;0.32","Bacteria","0.99","Proteobacteria: 0.96","Gammaproteobacteria: 0.93","Chromatiales: 0.35","Chromatiaceae: 0.35","Chromatium: 0.32","no support","15mw","NCB",511,5017333,0,74,15667,338,4038,106507,0.42185,0.04928,5.017333,"bacteria_odb10","87.9","61.3","26.6","0.8","11.3","124","C:87.9%[S:61.3%,D:26.6%],F:0.8%,M:11.3%,n:124","C:17.0%[S:14.9%,D:2.1%],F:7.7%,M:75.3%,n:194","C:2.4%[S:1.6%,D:0.8%],F:2.7%,M:94.9%,n:255"
"15mw_201.fa","taxid assigned (1/2)","based on 6070/6322 ORFs","1;131567;2;1783270;68336;1090;191410;191411;191412;274493;1091;2685105;1095","1.00;1.00;1.00;0.95;0.95;0.95;0.94;0.94;0.94;0.83;0.39;0.38;0.38","Bacteria","1.00","Chlorobi: 0.95","Chlorobia: 0.94","Chlorobiales: 0.94","Chlorobiaceae: 0.94","Chlorobium: 0.39","Chlorobium sp.: 0.38","15mw","NCB",540,6226533,0,69,18788,348,4481,148494,0.47502,0.0291,6.226533,"bacteria_odb10","92","21","71","7.3","0.7","124","C:92.0%[S:21.0%,D:71.0%],F:7.3%,M:0.7%,n:124","C:20.1%[S:6.7%,D:13.4%],F:3.6%,M:76.3%,n:194","C:4.3%[S:2.7%,D:1.6%],F:1.6%,M:94.1%,n:255"
"15mw_22.fa","taxid assigned","based on 1738/2223 ORFs","1;131567;2;1783257;203682;473814;2026780","1.00;0.99;0.94;0.81;0.80;0.54;0.54","Bacteria","0.94","Planctomycetes: 0.80",NA,NA,NA,NA,"Planctomycetes bacterium: 0.54","15mw","NCB",1083,1740535,0,371,1537,920,1082,14031,0.53344,0.03092,1.740535,"bacteria_odb10","11.3","10.5","0.8","11.3","77.4","124","C:11.3%[S:10.5%,D:0.8%],F:11.3%,M:77.4%,n:124","C:1.0%[S:1.0%,D:0.0%],F:1.5%,M:97.5%,n:194","C:1.2%[S:1.2%,D:0.0%],F:1.6%,M:97.2%,n:255"
"15mw_24.fa","taxid assigned","based on 1029/1053 ORFs","1;131567;2;1783270;68336;976;1853228;1853229;563835;569836;1869212","1.00;1.00;1.00;0.99;0.99;0.99;0.97;0.32;0.32;0.32;0.32","Bacteria","1.00","Bacteroidetes: 0.99","Chitinophagia: 0.97","Chitinophagales: 0.32","Chitinophagaceae: 0.32",NA,"Chitinophagaceae bacterium: 0.32","15mw","NCB",328,871088,0,97,3008,257,1503,9371,0.3576,0.01722,0.871088,"bacteria_odb10","26.6","26.6","0","9.7","63.7","124","C:26.6%[S:26.6%,D:0.0%],F:9.7%,M:63.7%,n:124","C:4.6%[S:4.1%,D:0.5%],F:1.5%,M:93.9%,n:194","C:0.4%[S:0.4%,D:0.0%],F:1.6%,M:98.0%,n:255"
"15mw_29.fa","taxid assigned","based on 950/1373 ORFs","1;131567;2","1.00;0.69;0.59","Bacteria","0.59","no support","no support","no support","no support","no support","no support","15mw","NCB",141,1013758,0,19,12984,84,2961,152751,0.32478,0.02438,1.013758,"Check_logs","-","-","-","-","-","-","-","-","-"
